split,filename,image_path,image_id,ann_id,layer,group,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,ndg,delta_g,abs_delta_g,g_flake_median,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,g_bg_std,g_flake_std,plane_a,plane_b,plane_c,score,pred_layer,review,abs_error
test,2-0-3-9_png.rf.f3a8a335e266d2ba227c10ceda8bc0d1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-9_png.rf.f3a8a335e266d2ba227c10ceda8bc0d1.jpg,41,60,1,png,2.0,3.9,7.8,5.9,1525,7.330405211844402,29.0,80.0,0.3625,19231,-0.03592831057926058,-3.4381654262542725,3.4381654262542725,92.0,95.69515991210938,-5.717742919921875,-1.4513061523437498,4.266436767578125,8.801733016967773,1.8491164445877075,0.017344370484352112,0.0011388289276510477,72.1556396484375,1.0719163495253041,1,False,0.0
test,0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,42,61,8,png,0.8,3.6,2.8800000000000003,4.4,348,5.855071922202427,44.0,32.0,1.375,11129,-0.43584576421871457,-64.25752258300781,64.25752258300781,82.0,147.43179321289062,-72.7493408203125,-47.55508270263672,25.19425811767578,2.640740156173706,10.642955780029297,-0.007466834969818592,0.0022220900282263756,156.9508056640625,8.131584456220802,8,False,0.0
test,0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,42,62,7,png,0.8,3.6,2.8800000000000003,4.4,1515,7.323830566202317,58.0,82.0,0.7073170731707317,41134,-0.3406840147986349,-53.70047378540039,53.70047378540039,100.0,157.62545776367188,-70.30316467285157,-22.337564086914057,47.96560058593751,34.2371826171875,17.961917877197266,0.23718801140785217,-0.015037264674901962,-58.94826126098633,6.378646353917349,6,True,1.0
test,0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/0-8-3-6_png.rf.3991c3ea4918fb6af2fad8ababa03903.jpg,42,63,6,png,0.8,3.6,2.8800000000000003,4.4,891,6.79346613258001,64.0,25.0,2.56,12896,-0.25691374052853383,-37.85276794433594,37.85276794433594,106.0,147.33648681640625,-47.3961181640625,-13.285797119140625,34.110321044921875,5.3624162673950195,13.177872657775879,-0.0054212952964007854,-0.000704114674590528,156.6722869873047,5.95316790208946,6,False,0.0
test,1-4-3-6_png.rf.e08332c7838493acffa2018b0b8bd861.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-6_png.rf.e08332c7838493acffa2018b0b8bd861.jpg,43,64,1,png,1.4,3.6,5.04,5.0,2970,7.9966538754626075,169.0,58.0,2.913793103448276,85006,-0.07084071974951904,-10.351263999938965,10.351263999938965,137.0,146.12025451660156,-17.09694061279297,-4.27054443359375,12.82639617919922,11.091920852661133,4.882420063018799,0.0007644941797479987,-0.012455481104552746,158.5152587890625,1.2144662620370172,1,False,0.0
test,1-7-3-3_png.rf.7991f72a8245b56eceed1a02cca50426.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-3_png.rf.7991f72a8245b56eceed1a02cca50426.jpg,44,65,7,png,1.7,3.3,5.609999999999999,5.0,2416,7.790282380703483,107.0,40.0,2.675,35942,-0.5326729782825443,-55.04296112060547,55.04296112060547,48.0,103.33349609375,-57.85134506225586,-45.77108383178711,12.08026123046875,15.616488456726074,7.153313159942627,0.004594872239977121,-0.05692799761891365,160.70993041992188,6.780860663666385,7,False,0.0
test,2-0-3-9_png.rf.b9dc117280da9209268c612f080df03d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-9_png.rf.b9dc117280da9209268c612f080df03d.jpg,46,67,8,png,2.0,3.9,7.8,5.9,2715,7.906915488678587,62.0,63.0,0.9841269841269841,32299,-0.4697101876026973,-51.17546463012695,51.17546463012695,56.0,108.9511489868164,-56.97855072021484,-27.9477294921875,29.030821228027342,7.135115146636963,12.433904647827148,-0.0003922079049516469,0.0006194017478264868,108.90033721923828,8.326797354564675,8,False,0.0
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,47,68,4,png,2.0,4.5,9.0,6.5,8084,8.997765772011208,173.0,93.0,1.8602150537634408,127223,-0.1412054239583943,-12.884542465209961,12.884542465209961,78.0,91.24679565429688,-14.638067626953125,-10.871680450439452,3.766387176513673,17.63979721069336,5.9267778396606445,-0.0061914147809147835,-0.0042229886166751385,104.61186218261719,4.721937627867455,4,True,0.0
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,47,69,3,png,2.0,4.5,9.0,6.5,6185,8.730043953245016,149.0,79.0,1.8860759493670887,88247,-0.15380970751201314,-14.325648307800293,14.325648307800293,79.0,93.13877868652344,-16.291659545898437,-12.045611572265624,4.2460479736328125,19.898502349853516,1.4181621074676514,-0.02072635479271412,-0.0017881462117657065,125.92265319824219,2.8399407242312735,3,False,0.0
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,47,70,4,png,2.0,4.5,9.0,6.5,2080,7.640603826393634,103.0,46.0,2.239130434782609,29987,-0.12889979485138692,-11.649247169494629,11.649247169494629,79.0,90.37444305419922,-13.480750274658202,-9.36295394897461,4.117796325683592,4.48350191116333,2.103740692138672,0.0022133691236376762,-0.0119918342679739,99.84925079345703,3.4020600307606506,3,True,1.0
test,1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,48,71,8,png,1.4,3.3,4.619999999999999,4.699999999999999,418,6.037870919922137,50.0,32.0,1.5625,12795,-0.4461506932019605,-60.50623321533203,60.50623321533203,71.0,135.61837768554688,-69.61138916015625,-26.635958862304687,42.97543029785156,6.790794372558594,17.655879974365234,-0.007804086897522211,0.0058578141033649445,142.04425048828125,8.825892175682448,8,False,0.0
test,1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,48,72,7,png,1.4,3.3,4.619999999999999,4.699999999999999,2051,7.62657020629066,60.0,85.0,0.7058823529411765,43689,-0.39355255252964494,-58.25466537475586,58.25466537475586,84.0,148.0225830078125,-80.10018920898438,-14.4588623046875,65.64132690429688,36.22962951660156,25.002344131469727,0.2694011926651001,-0.020503336563706398,-93.30011749267578,6.662576621327505,7,False,0.0
test,1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-3_png.rf.beac5c34187a0d41ac8c71ed7de2a190.jpg,48,73,6,png,1.4,3.3,4.619999999999999,4.699999999999999,892,6.794586580876499,63.0,23.0,2.739130434782609,11448,-0.3233813785398203,-43.856082916259766,43.856082916259766,89.0,135.61721801757812,-50.605203247070314,-22.41071472167969,28.194488525390625,7.197999477386475,11.43083667755127,-0.0066949171014130116,0.011432751081883907,134.98733520507812,6.572964869375321,7,True,1.0
test,1-7-3-9_png.rf.f5359f3bd2e2d6e76a65d3645d6e71b2.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-9_png.rf.f5359f3bd2e2d6e76a65d3645d6e71b2.jpg,49,74,4,png,1.7,3.9,6.63,5.6,3776,8.236685322712457,191.0,57.0,3.3508771929824563,93944,-0.2593828179847207,-32.01329803466797,32.01329803466797,90.0,123.4210433959961,-37.2851448059082,-21.184127807617188,16.101016998291016,25.59913444519043,6.888946533203125,-0.01211285125464201,-0.043709203600883484,188.55645751953125,3.9614321563285886,4,False,0.0
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,50,75,4,png,1.7,3.6,6.12,5.3,7965,8.982937763741589,170.0,99.0,1.7171717171717171,133172,-0.15957859075180317,-19.25206756591797,19.25206756591797,101.0,120.64317321777344,-20.855166625976562,-16.889158630371092,3.9660079956054695,16.866724014282227,2.2128610610961914,-0.0034150932915508747,-0.005531788803637028,131.57940673828125,3.6647344675580933,4,True,0.0
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,50,76,3,png,1.7,3.6,6.12,5.3,7697,8.948715833843691,168.0,86.0,1.9534883720930232,111689,-0.14017019050556512,-17.03108024597168,17.03108024597168,104.0,121.50286865234375,-19.064730834960937,-14.995042419433593,4.069688415527343,18.00651741027832,2.2150659561157227,-0.007714173290878534,-0.007662521675229073,141.36404418945312,3.3885325157707524,3,True,0.0
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,50,77,4,png,1.7,3.6,6.12,5.3,1998,7.6004023345004,102.0,43.0,2.372093023255814,26692,-0.1453397816940042,-17.44353485107422,17.44353485107422,102.0,120.01899719238281,-20.029997253417967,-14.000274658203125,6.029722595214842,4.454692840576172,3.8444554805755615,0.0022313513327389956,-0.012128281407058239,129.61912536621094,3.992945758906951,4,False,0.0
test,1-7-4-5-3-10_png.rf.b2d94d9130131c85cf4e201f44bb143d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-4-5-3-10_png.rf.b2d94d9130131c85cf4e201f44bb143d.jpg,51,78,3,3-10_png,1.7,4.5,7.6499999999999995,6.2,1065,6.97166860472579,39.0,41.0,0.9512195121951219,13222,-0.21336477359864345,-13.459112167358398,13.459112167358398,49.0,63.080291748046875,-14.139208221435547,-10.128529357910157,4.01067886352539,2.223693609237671,1.9581199884414673,0.00012059621076332405,-0.004712768830358982,65.42802429199219,3.73672083812483,4,False,1.0
test,1-7-4-2-6-10-6_png.rf.20304207a090bed4c4958d425a0861ce.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-4-2-6-10-6_png.rf.20304207a090bed4c4958d425a0861ce.jpg,52,79,6,6-10-6_png,1.7,4.2,7.14,5.9,2000,7.601402334583733,43.0,129.0,0.3333333333333333,47631,-0.3425650630924309,-21.737022399902344,21.737022399902344,41.0,63.453704833984375,-25.364756393432618,-12.883688354492186,12.481068038940432,11.427169799804688,5.946008205413818,0.002220229245722294,-0.00779376458376646,66.04249572753906,5.390963528420174,6,True,0.0
test,2-3-3-6_png.rf.1e14a6b5894a5207cd4314e310089366.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-3-3-6_png.rf.1e14a6b5894a5207cd4314e310089366.jpg,54,81,2,png,2.3,3.6,8.28,5.9,1009,6.917705609835305,35.0,65.0,0.5384615384615384,19351,-0.08720404054683337,-9.873932838439941,9.873932838439941,103.0,113.2279281616211,-14.140904235839844,-4.158708190917968,9.982196044921876,1.4163844585418701,3.686171054840088,0.0014715052675455809,0.0034573092125356197,108.24108123779297,1.1608014963858513,1,False,1.0
test,1-7-3-9-3-10-2_png.rf.b03ff6a34f383348ed7eee086f2675a8.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-9-3-10-2_png.rf.b03ff6a34f383348ed7eee086f2675a8.jpg,55,82,7,3-10-2_png,1.7,3.9,6.63,5.6,548,6.3080984415095305,41.0,25.0,1.64,8596,-0.5566084911930615,-35.556182861328125,35.556182861328125,26.0,63.88005828857422,-40.919866943359374,-18.95314178466797,21.966725158691403,4.684551239013672,8.883520126342773,0.0017911158502101898,0.009049742482602596,58.04611587524414,4.678149381139778,4,True,3.0
test,1-1-4-5-3-10_png.rf.f29eaacfea174c5ccc844d4aaaf557f1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-1-4-5-3-10_png.rf.f29eaacfea174c5ccc844d4aaaf557f1.jpg,56,83,3,3-10_png,1.1,4.5,4.95,5.6,1164,7.060476365999801,43.0,43.0,1.0,15362,-0.15014166566902112,-17.222900390625,17.222900390625,97.0,114.71099853515625,-19.719632720947267,-10.032718658447227,9.68691406250004,2.2231104373931885,4.17137336730957,0.00015705497935414314,-0.003599402494728565,116.45481872558594,3.1342425454803187,3,False,0.0
test,1-4-3-3_png.rf.f62fc247642bd5175b4f347c2e64e73c.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-3_png.rf.f62fc247642bd5175b4f347c2e64e73c.jpg,57,84,1,png,1.4,3.3,4.619999999999999,4.699999999999999,3044,8.021256180143997,170.0,61.0,2.7868852459016393,90040,-0.06650688459803338,-10.505085945129395,10.505085945129395,148.0,157.95486450195312,-17.865371704101562,-4.731222534179687,13.134149169921876,11.310090065002441,4.92629861831665,0.0011847541900351644,-0.011895548552274704,169.1684112548828,0.9031394319454407,1,False,0.0
test,1-1-4-2-7-100-2_png.rf.e4c6b04eaeb490ecfa974de7b76688aa.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-1-4-2-7-100-2_png.rf.e4c6b04eaeb490ecfa974de7b76688aa.jpg,58,85,7,7-100-2_png,1.1,4.2,4.620000000000001,5.300000000000001,49806,10.815910815383793,440.0,251.0,1.752988047808765,943389,-0.33235959346248767,-43.539451599121094,43.539451599121094,88.0,131.00103759765625,-46.28523254394531,-39.750946044921875,6.5342864990234375,6.723834037780762,5.818924427032471,-0.004491677042096853,-0.0032665792386978865,135.79933166503906,7.007304510578545,7,False,0.0
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,59,86,4,png,2.0,3.9,7.8,5.9,8585,9.057888248784506,177.0,100.0,1.77,140927,-0.16064447156480757,-15.190495491027832,15.190495491027832,79.0,94.5597152709961,-16.96385040283203,-12.336596679687498,4.627253723144532,16.614072799682617,2.984956741333008,-0.004721264820545912,-0.00443357415497303,106.1197738647461,3.580513906977719,4,True,0.0
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,59,87,3,png,2.0,3.9,7.8,5.9,6785,8.822616945344176,162.0,80.0,2.025,98162,-0.1602721026941228,-15.373272895812988,15.373272895812988,81.0,95.91983032226562,-17.16752471923828,-13.455447387695312,3.712077331542968,19.01347541809082,1.5483096837997437,-0.01276165060698986,-0.005542144179344177,120.9796371459961,3.2908292731971502,3,False,0.0
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,59,88,4,png,2.0,3.9,7.8,5.9,2079,7.640123172695364,105.0,44.0,2.3863636363636362,28501,-0.14493577519314188,-13.577838897705078,13.577838897705078,80.0,93.6817626953125,-15.746206665039063,-10.73358154296875,5.012625122070313,4.460938453674316,2.7070353031158447,0.0014689185190945864,-0.00876198336482048,100.83303833007812,3.4533328621310555,3,True,1.0
test,0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,60,89,3,3-10_png,0.8,3.6,2.8800000000000003,4.4,1165,7.061334366910438,43.0,42.0,1.0238095238095237,14977,-0.10417070915625008,-15.998445510864258,15.998445510864258,137.0,153.57911682128906,-18.500094604492187,-9.60162353515624,8.898471069335947,2.529573440551758,3.4974167346954346,-0.004471770953387022,-0.010783636011183262,162.32473754882812,3.5146921786362224,4,True,1.0
test,1-1-3-6-6-10-6_png.rf.b9665f87c8e81ca10fa2251099e2f297.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-1-3-6-6-10-6_png.rf.b9665f87c8e81ca10fa2251099e2f297.jpg,61,90,6,6-10-6_png,1.1,3.6,3.9600000000000004,4.7,1874,7.536363938404511,40.0,127.0,0.31496062992125984,43591,-0.27081865409623274,-34.5261344909668,34.5261344909668,92.0,127.48802185058594,-39.43796920776367,-22.487969970703126,16.949999237060545,12.413456916809082,7.437702178955078,0.006013594567775726,-0.003279414726421237,125.03846740722656,5.659508254778902,6,False,0.0
test,1-4-3-6-2-10-3_png.rf.de4bfb174e6084ed184b1f55b0a12bb4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-6-2-10-3_png.rf.de4bfb174e6084ed184b1f55b0a12bb4.jpg,62,91,2,2-10-3_png,1.4,3.6,5.04,5.0,5725,8.65277248565806,112.0,88.0,1.2727272727272727,82753,-0.12097851329617099,-12.42567253112793,12.42567253112793,90.0,102.70974731445312,-13.794892883300781,-9.819203186035155,3.9756896972656257,11.822761535644531,2.1585402488708496,-0.0013372040120884776,-0.0046898964792490005,106.0396728515625,3.2675498451074865,3,False,1.0
test,1-4-4-5-3-10-4_png.rf.7262e317b01c2b5fbd1540e1c7679d0a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-4-5-3-10-4_png.rf.7262e317b01c2b5fbd1540e1c7679d0a.jpg,64,93,3,3-10-4_png,1.4,4.5,6.3,5.9,725,6.587550014824796,24.0,55.0,0.43636363636363634,11061,-0.14002856744741532,-12.083303451538086,12.083303451538086,74.0,86.29170227050781,-17.267599487304686,-4.3228759765625,12.944723510742186,2.1359331607818604,5.097479343414307,0.004838143941015005,-0.004501317627727985,85.30172729492188,2.1056421728634307,2,False,1.0
test,1-4-3-6_png.rf.3940e7721e4cba333d6ca80bbea2d1e1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-6_png.rf.3940e7721e4cba333d6ca80bbea2d1e1.jpg,65,94,7,png,1.4,3.6,5.04,5.0,2754,7.9211727215870145,108.0,46.0,2.347826086956522,41789,-0.4744447347405707,-53.866432189941406,53.866432189941406,57.0,113.53573608398438,-58.785150146484376,-28.105516815185542,30.679633331298835,15.932282447814941,13.90316390991211,0.006613256875425577,-0.045318957418203354,157.04637145996094,5.874613652718935,6,False,1.0
test,1-1-4-8_png.rf.3382e57e73ede7feb68874f7f32d7767.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-1-4-8_png.rf.3382e57e73ede7feb68874f7f32d7767.jpg,67,96,7,png,1.1,4.8,5.28,5.9,2767,7.92588031673756,110.0,44.0,2.5,40624,-0.5587950481426694,-61.0501708984375,61.0501708984375,46.0,109.25324249267578,-66.7905258178711,-37.51591186523434,29.274613952636763,17.289409637451172,14.175086975097656,0.006342034786939621,-0.04014384001493454,147.44644165039062,6.952471750275343,7,False,0.0
test,1-7-3-9_png.rf.a8deca64617bbd06bf1e280235488398.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-9_png.rf.a8deca64617bbd06bf1e280235488398.jpg,68,97,2,png,1.7,3.9,6.63,5.6,1028,6.9363427358340495,35.0,65.0,0.5384615384615384,19332,-0.13789994322114665,-17.050996780395508,17.050996780395508,105.0,123.64759826660156,-23.587892150878908,-6.512181091308594,17.075711059570313,1.2943110466003418,6.46073579788208,-0.0007018689648248255,0.005372986663132906,120.27967834472656,1.771359294291348,2,True,0.0
test,1-7-3-6-2-10-3_png.rf.575dbd5d080e4ea796d6fa89e6c10c76.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-3-6-2-10-3_png.rf.575dbd5d080e4ea796d6fa89e6c10c76.jpg,69,98,2,2-10-3_png,1.7,3.6,6.12,5.3,5585,8.628018746505122,112.0,87.0,1.2873563218390804,81878,-0.13356471529860833,-10.012168884277344,10.012168884277344,65.0,74.961181640625,-11.025523376464843,-8.022035217285156,3.003488159179687,11.03565788269043,1.7191190719604492,-0.0005554927629418671,-0.002751850290223956,76.75064086914062,2.912820918452509,3,False,1.0
test,2-0-4-8_png.rf.7dbdd9c03678eb4e5e2e75016a45add3.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-4-8_png.rf.7dbdd9c03678eb4e5e2e75016a45add3.jpg,71,100,4,png,2.0,4.8,9.6,6.8,8424,9.038958755220563,173.0,100.0,1.73,146988,-0.13363009025073302,-11.845614433288574,11.845614433288574,77.0,88.64481353759766,-13.81158676147461,-9.183473205566408,4.628113555908202,16.646839141845703,7.716965198516846,-0.00415469566360116,-0.005816683638840914,100.94615936279297,5.684566136900131,6,False,2.0
test,1-7-4-5_png.rf.419bbc1527da375e0fc4c5823d4b9d96.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-4-5_png.rf.419bbc1527da375e0fc4c5823d4b9d96.jpg,72,101,7,png,1.7,4.5,7.6499999999999995,6.2,2605,7.8655717576847906,107.0,46.0,2.3260869565217392,41525,-0.5499646182045106,-53.10422134399414,53.10422134399414,43.0,96.55934143066406,-56.24459228515625,-45.19674072265625,11.0478515625,14.733452796936035,7.1224894523620605,0.00480969063937664,-0.04782691225409508,144.13221740722656,7.3866545837620095,7,True,0.0
test,2-0-3-6_png.rf.ead0aeedb79d1375f0bd5cd220753868.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/2-0-3-6_png.rf.ead0aeedb79d1375f0bd5cd220753868.jpg,73,102,2,png,2.0,3.6,7.2,5.6,992,6.900730664045173,35.0,63.0,0.5555555555555556,18740,-0.08360220185939402,-10.333399772644043,10.333399772644043,113.0,123.60200500488281,-13.735506439208985,-4.547128295898437,9.188378143310548,1.4166394472122192,3.7540946006774902,0.001734374207444489,0.004618891514837742,117.27971649169922,1.8464833742254392,2,False,0.0
test,1-7-4-5-3-10-2_png.rf.77213dded5d4ac0848072428f72d5df9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-4-5-3-10-2_png.rf.77213dded5d4ac0848072428f72d5df9.jpg,74,103,7,3-10-2_png,1.7,4.5,7.6499999999999995,6.2,541,6.295266001439646,41.0,23.0,1.7826086956521738,7867,-0.5888080468841335,-36.35028076171875,36.35028076171875,23.0,61.73536682128906,-41.75148391723633,-19.656261444091797,22.09522247314453,4.694774627685547,9.044072151184082,0.003287244588136673,0.0014842998934909701,58.69309997558594,4.2979394153017285,4,False,3.0
test,1-4-3-9_png.rf.0fdbff91ebd47b339231347992816d49.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-4-3-9_png.rf.0fdbff91ebd47b339231347992816d49.jpg,77,108,2,png,1.4,3.9,5.46,5.3,940,6.846943139585379,32.0,64.0,0.5,17381,-0.10544690232535048,-12.963407516479492,12.963407516479492,109.0,122.93777465820312,-16.941304779052736,-5.93214111328125,11.009163665771485,1.1594913005828857,4.198252201080322,-0.0026975851505994797,0.002564882393926382,124.78642272949219,2.084850820952169,2,False,0.0
test,0-8-4-2-3-10_png.rf.49e84ea1ec5d1d77c8b5d6d7447e03ee.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/0-8-4-2-3-10_png.rf.49e84ea1ec5d1d77c8b5d6d7447e03ee.jpg,80,110,3,3-10_png,0.8,4.2,3.3600000000000003,5.0,1072,6.9782137426306985,40.0,43.0,0.9302325581395349,14300,-0.15721479411707723,-21.79213523864746,21.79213523864746,116.0,138.61376953125,-24.67412872314453,-14.4940673828125,10.180061340332031,1.86707603931427,4.474423408508301,-0.0031261590775102377,-0.007924570702016354,144.93190002441406,4.3682905298307855,4,False,1.0
test,1-7-4-8_png.rf.a7ac298bb8a066588fd12542145e0573.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-7-4-8_png.rf.a7ac298bb8a066588fd12542145e0573.jpg,81,111,4,png,1.7,4.8,8.16,6.5,4009,8.296546520300614,191.0,58.0,3.293103448275862,95429,-0.3090095703219074,-32.69625473022461,32.69625473022461,71.0,105.80984497070312,-38.081843566894534,-19.277487182617186,18.804356384277348,25.551549911499023,8.034777641296387,-0.010383520275354385,-0.04162515699863434,165.9757843017578,4.391943340093951,4,False,0.0
test,1-1-4-8-6-10-6_png.rf.67090c6fd7aab44778a6c4f60aa4cf76.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/test/1-1-4-8-6-10-6_png.rf.67090c6fd7aab44778a6c4f60aa4cf76.jpg,82,112,6,6-10-6_png,1.1,4.8,5.28,5.9,1823,7.508787170634276,39.0,126.0,0.30952380952380953,42110,-0.2751690535757892,-31.207414627075195,31.207414627075195,81.0,113.41178894042969,-34.84384307861328,-21.562998962402354,13.280844116210929,11.860830307006836,6.440650939941406,0.002388412831351161,-0.008050872012972832,116.0301284790039,5.303060846347704,6,True,0.0
